Na_a. & adv._ No, not. See No.
Napha water__ A perfume distilled from orange flowers.
Naphew_n._ See Navew.
Naphtha_n._ The complex mixture of volatile, liquid, inflammable hydrocarbons, occurring naturally, and usually called crude petroleum, mineral oil, or rock oil. Specifically: That portion of the distillate obtained in the refinement of petroleum which is intermediate between the lighter gasoline and the heavier benzine, and has a specific gravity of about 0.7, -- used as a solvent for varnishes, as a carburetant, illuminant, etc._ One of several volatile inflammable liquids obtained by the distillation of certain carbonaceous materials and resembling the naphtha from petroleum; as, Boghead naphtha, from Boghead coal (obtained at Boghead, Scotland); crude naphtha, or light oil, from coal tar; wood naphtha, from wood, etc.
Naphthalate_n._ A salt of naphthalic acid; a phthalate.
Naphthalene_n._ A white crystalline aromatic hydrocarbon, C10H8, analogous to benzene, and obtained by the distillation of certain bituminous materials, such as the heavy oil of coal tar. It is the type and basis of a large number of derivatives among organic compounds. Formerly called also naphthaline.
Naphthalenic_a._ Pertaining to , or derived from, naphthalene; -- used specifically to designate a yellow crystalline substance, called naphthalenic acid and also hydroxy quinone, and obtained from certain derivatives of naphthol.
Naphthalic_a._ Pertaining to, derived from, or related to, naphthalene; -- used specifically to denote any one of a series of acids derived from naphthalene, and called naphthalene acids._ Formerly, designating an acid probably identical with phthalic acid.
Naphthalidine_n._ Same as Naphthylamine.
Naphthalin_n._ Alt. of Naphthaline
Naphthaline_n._ See Naphthalene.
Naphthalize_v. t._ To mingle, saturate, or impregnate, with naphtha.
Naphthazarin_n._ A dyestuff, resembling alizarin, obtained from naphthoquinone as a red crystalline substance with a bright green, metallic luster; -- called also naphthalizarin.
Naphthene_n._ A peculiar hydrocarbon occuring as an ingredient of Caucasian petroleum.
Naphthide_n._ A compound of naphthalene or its radical with a metallic element; as, mercuric naphthide.
Naphthoic_a._ Pertaining to, derived from, or related to, naphthalene; -- used specifically to designate any one of a series of carboxyl derivatives, called naphthoic acids.
Naphthol_n._ Any one of a series of hydroxyl derivatives of naphthalene, analogous to phenol. In general they are crystalline substances with a phenol (carbolic) odor.
Naphthoquinone_n._ A yellow crystalline substance, C10H6O2, analogous to quinone, obtained by oxidizing naphthalene with chromic acid.
Naphthyl_n._ A hydrocarbon radical regarded as the essential residue of naphthalene.
Naphthylamine_n._ One of two basic amido derivatives of naphthalene, C10H7.NH2, forming crystalline solids.
Napierian_a._ Alt. of Naperian
Naperian_a._ Of, pertaining to, or discovered by, Napier, or Naper.
Napier's bones__ Alt. of Napier's rods
Napier's rods__ A set of rods, made of bone or other material, each divided into nine spaces, and containing the numbers of a column of the multiplication table; -- a contrivance of Baron Napier, the inventor of logarithms, for facilitating the operations of multiplication and division.
Napiform_a._ Turnip-shaped; large and round in the upper part, and very slender below.
Napkin_n._ A little towel, or small cloth, esp. one for wiping the fingers and mouth at table._ A handkerchief.
Napless_a._ Without nap; threadbare.
Naples yellow__ See under Yellow.
Napoleon_n._ A French gold coin of twenty francs, or about $3.86.
Napoleonic_a._ Of or pertaining to Napoleon I., or his family; resembling, or having the qualities of, Napoleon I.
Napoleonist_n._ A supporter of the dynasty of the Napoleons.
Nappe_n._ Sheet; surface; all that portion of a surface that is continuous in such a way that it is possible to pass from any one point of the portion to any other point of the portion without leaving the surface. Thus, some hyperboloids have one nappe, and some have two.
Nappiness_n._ The quality of having a nap; abundance of nap, as on cloth.
Napping_n._ The act or process of raising a nap, as on cloth._ A sheet of partially felted fur before it is united to the hat body.
Nappy_a._ Inclined to sleep; sleepy; as, to feel nappy._ Tending to cause sleepiness; serving to make sleepy; strong; heady; as, nappy ale._ Having a nap or pile; downy; shaggy.
Nappies_pl. _ of Nappy
Nappy_n._ A round earthen dish, with a flat bottom and sloping sides.
Nap-taking_n._ A taking by surprise; an unexpected onset or attack.
Napu_n._ A very small chevrotain (Tragulus Javanicus), native of Java. It is about the size of a hare, and is noted for its agility in leaping. Called also Java musk deer, pygmy musk deer, and deerlet.
Napus_n._ A kind of turnip. See Navew.
Narceine_n._ An alkaloid found in small quantities in opium, and extracted as a white crystalline substance of a bitter astringent taste. It is a narcotic. Called also narceia.
Narcissine_a._ Of or pertaining to Narcissus.
Narcissuses_pl. _ of Narcissus
Narcissus_n._ A genus of endogenous bulbous plants with handsome flowers, having a cup-shaped crown within the six-lobed perianth, and comprising the daffodils and jonquils of several kinds._ A beautiful youth fabled to have been enamored of his own image as seen in a fountain, and to have been changed into the flower called Narcissus.
Narcosis_n._ Privation of sense or consciousness, due to a narcotic.
Narcotic_a._ Having the properties of a narcotic; operating as a narcotic.
Narcotic_n._ A drug which, in medicinal doses, generally allays morbid susceptibility, relieves pain, and produces sleep; but which, in poisonous doses, produces stupor, coma, or convulsions, and, when given in sufficient quantity, causes death. The best examples are opium (with morphine), belladonna (with atropine), and conium.
Narcotical_a._ Narcotic.
Narcotine_n._ An alkaloid found in opium, and extracted as a white crystalline substance, tasteless and less poisonous than morphine; -- called also narcotia.
Narcotinic_a._ Pertaining to narcotine.
Narcotism_n._ Narcosis; the state of being narcotized.
Narcotized_imp. & p. p._ of Narcotize
Narcotizing_p. pr. & vb. n._ of Narcotize
Narcotize_v. t._ To imbue with, or subject to the influence of, a narcotic; to put into a state of narcosis.
Nard_n._ An East Indian plant (Nardostachys Jatamansi) of the Valerian family, used from remote ages in Oriental perfumery._ An ointment prepared partly from this plant. See Spikenard._ A kind of grass (Nardus stricta) of little value, found in Europe and Asia.
Nardine_a._ Of or pertaining to nard; having the qualities of nard.
Nardoo_n._ An Australian name for Marsilea Drummondii, a four-leaved cryptogamous plant, sometimes used for food.
Nare_n._ A nostril.
Nares_n. pl._ The nostrils or nasal openings, -- the anterior nares being the external or proper nostrils, and the posterior nares, the openings of the nasal cavities into the mouth or pharynx.
Nargile_n._ Alt. of Nargileh
Nargileh_n._ An apparatus for smoking tobacco. It has a long flexible tube, and the smoke is drawn through water.
Narica_n._ The brown coati. See Coati.
Nariform_a._ Formed like the nose.
Narine_a._ Of or belonging to the nostrils.
Narrable_a._ Capable of being narrated or told.
Narragansetts_n. pl._ A tribe of Indians who formerly inhabited the shores of Narragansett Bay.
Narrated_imp. & p. p._ of Narrate
Narrating_p. pr. & vb. n._ of Narrate
Narrate_v. t._ To tell, rehearse, or recite, as a story; to relate the particulars of; to go through with in detail, as an incident or transaction; to give an account of.
Narration_n._ The act of telling or relating the particulars of an event; rehearsal; recital._ That which is related; the relation in words or writing of the particulars of any transaction or event, or of any series of transactions or events; story; history._ That part of a discourse which recites the time, manner, or consequences of an action, or simply states the facts connected with the subject.
Narrative_a._ Of or pertaining to narration; relating to the particulars of an event or transaction._ Apt or inclined to relate stories, or to tell particulars of events; story-telling; garrulous.
Narrative_n._ That which is narrated; the recital of a story; a continuous account of the particulars of an event or transaction; a story.
Narratively_adv._ In the style of narration.
Narrator_n._ One who narrates; one who relates a series of events or transactions.
Narratory_a._ Giving an account of events; narrative; as, narratory letters.
Narre_a._ Nearer.
Narrow_superl._ Of little breadth; not wide or broad; having little distance from side to side; as, a narrow board; a narrow street; a narrow hem._ Of little extent; very limited; circumscribed._ Having but a little margin; having barely sufficient space, time, or number, etc.; close; near; -- with special reference to some peril or misfortune; as, a narrow shot; a narrow escape; a narrow majority._ Limited as to means; straitened; pinching; as, narrow circumstances._ Contracted; of limited scope; illiberal; bigoted; as, a narrow mind; narrow views._ Parsimonious; niggardly; covetous; selfish._ Scrutinizing in detail; close; accurate; exact._ Formed (as a vowel) by a close position of some part of the tongue in relation to the palate; or (according to Bell) by a tense condition of the pharynx; -- distinguished from wide; as e (eve) and / (f/d), etc., from i (ill) and / (f/t), etc. See Guide to Pronunciation, / 13.
Narrows_pl. _ of Narrow
Narrow_n._ A narrow passage; esp., a contracted part of a stream, lake, or sea; a strait connecting two bodies of water; -- usually in the plural; as, The Narrows of New York harbor.
Narrowed_imp. & p. p._ of Narrow
Narrowing_p. pr. & vb. n._ of Narrow
Narrow_v. t._ To lessen the breadth of; to contract; to draw into a smaller compass; to reduce the width or extent of._ To contract the reach or sphere of; to make less liberal or more selfish; to limit; to confine; to restrict; as, to narrow one's views or knowledge; to narrow a question in discussion._ To contract the size of, as a stocking, by taking two stitches into one.
Narrow_v. i._ To become less broad; to contract; to become narrower; as, the sea narrows into a strait._ Not to step out enough to the one hand or the other; as, a horse narrows._ To contract the size of a stocking or other knit article, by taking two stitches into one.
Narrower_n._ One who, or that which, narrows or contracts.
Narrowing_n._ The act of contracting, or of making or becoming less in breadth or extent._ The part of a stocking which is narrowed.
Narrowly_adv._ With little breadth; in a narrow manner._ Without much extent; contractedly._ With minute scrutiny; closely; as, to look or watch narrowly; to search narrowly._ With a little margin or space; by a small distance; hence, closely; hardly; barely; only just; -- often with reference to an avoided danger or misfortune; as, he narrowly escaped._ Sparingly; parsimoniously.
Narrow-minded_a._ Of narrow mental scope; illiberal; mean.
Narrowness_n._ The condition or quality of being narrow.
Nart__ Art not.
Narthex_n._ A tall umbelliferous plant (Ferula communis). See Giant fennel, under Fennel._ The portico in front of ancient churches; sometimes, the atrium or outer court surrounded by ambulatories; -- used, generally, for any vestibule, lobby, or outer porch, leading to the nave of a church.
Narwal_n._ See Narwhal.
Narwe_a._ Narrow.
Narwhal_n._ An arctic cetacean (Monodon monocerous), about twenty feet long. The male usually has one long, twisted, pointed canine tooth, or tusk projecting forward from the upper jaw like a horn, whence it is called also sea unicorn, unicorn fish, and unicorn whale. Sometimes two horns are developed, side by side.
Nas__ Was not._ Has not.
Nasal_a._ Of or pertaining to the nose._ Having a quality imparted by means of the nose; and specifically, made by lowering the soft palate, in some cases with closure of the oral passage, the voice thus issuing (wholly or partially) through the nose, as in the consonants m, n, ng (see Guide to Pronunciation, // 20, 208); characterized by resonance in the nasal passage; as, a nasal vowel; a nasal utterance.
Nasal_n._ An elementary sound which is uttered through the nose, or through both the nose and the mouth simultaneously._ A medicine that operates through the nose; an errhine._ Part of a helmet projecting to protect the nose; a nose guard._ One of the nasal bones._ A plate, or scale, on the nose of a fish, etc.
Nasality_n._ The quality or state of being nasal.
Nasalization_n._ The act of nasalizing, or the state of being nasalized.
Nasalized_imp. & p. p._ of Nasalize
Nasalizing_p. pr. & vb. n._ of Nasalize
Nasalize_v. t._ To render nasal, as sound; to insert a nasal or sound in._ To utter words or letters with a nasal sound; to speak through the nose.
Nasally_adv._ In a nasal manner; by the nose.
Nascal_n._ A kind of pessary of medicated wool or cotton, formerly used.
Nascency_n._ State of being nascent; birth; beginning; origin.
Nascent_a._ Commencing, or in process of development; beginning to exist or to grow; coming into being; as, a nascent germ._ Evolving; being evolved or produced.
Naseberry_n._ A tropical fruit. See Sapodilla.
Nash_a._ Firm; stiff; hard; also, chilly.
Nasicornous_a._ Bearing a horn, or horns, on the nose, as the rhinoceros.
Nasiform_a._ Having the shape of a nose.
Nasion_n._ The middle point of the nasofrontal suture.
Naso-__ A combining form denoting pertaining to, or connected with, the nose; as, nasofrontal.
Nasobuccal_a._ Connected with both the nose and the mouth; as, the nasobuccal groove in the skate.
Nasofrontal_a._ Of or pertaining to the nose and the front of the head; as, the embryonic nasofrontal process which forms the anterior boundary of the mouth.
Nasolachrymal_a._ Connected with the lachrymal apparatus and the nose; as, the nasolachrymal, or lachrymal duct.
Nasopalatal_a._ Alt. of Nasopalatine
Nasopalatine_a._ Connected with both the nose and the palate; as, the nasopalatine or incisor, canal connecting the mouth and the nasal chamber in some animals; the nasopalatine nerve.
Nasopharyngeal_a._ Of or pertaining to both throat and nose; as, a nasopharyngeal polypus.
Nasoseptal_a._ Of or pertaining to the internasal septum.
Nasoturbinal_a._ Connected with, or near, both the turbinal and the nasal bones; as, the nasalturbinal bone, made up of the uppermost lammelae of the ethmoturbinal, and sometimes united with the nasal.
Nasoturbinal_n._ The nasoturbinal bone.
Nassas_pl. _ of Nassa
NassAe_pl. _ of Nassa
Nassa_n._ Any species of marine gastropods, of the genera Nassa, Tritia, and other allied genera of the family Nassidae; a dog whelk. See Illust. under Gastropoda.
Nastily_adv._ In a nasty manner.
Nastiness_n._ The quality or state of being nasty; extreme filthness; dirtiness; also, indecency; obscenity.
Nasturtion_n._ Same as Nasturtium.
Nasturtium_n._ A genus of cruciferous plants, having white or yellowish flowers, including several species of cress. They are found chiefly in wet or damp grounds, and have a pungent biting taste._ Any plant of the genus Tropaeolum, geraniaceous herbs, having mostly climbing stems, peltate leaves, and spurred flowers, and including the common Indian cress (Tropaeolum majus), the canary-bird flower (T. peregrinum), and about thirty more species, all natives of South America. The whole plant has a warm pungent flavor, and the fleshy fruits are used as a substitute for capers, while the leaves and flowers are sometimes used in salads.
Nasty_superl._ Offensively filthy; very dirty, foul, or defiled; disgusting; nauseous._ Hence, loosely: Offensive; disagreeable; unpropitious; wet; drizzling; as, a nasty rain, day, sky._ Characterized by obcenity; indecent; indelicate; gross; filthy.
Nasute_a._ Having a nice sense of smell._ Critically nice; captious.
Nasutness_n._ Quickness of scent; hence, nice discernment; acuteness.
Nat_adv._ Not.
Nat__ Not at; nor at.
Natal_a._ Of or pertaining to one's birth; accompying or dating from one's birth; native._ Presiding over nativity; as, natal Jove.
Natalitial_a._ Alt. of Natalitious
Natalitious_a._ Of or pertaining to one's birth or birthday, or one's nativity.
Nataloin_n._ A bitter crystalline substance constituting the essential principle of Natal aloes.  Cf. Aloon.
Natal plum__ The drupaceous fruit of two South African shrubs of the genus Arduina (A. bispinosa and A. grandiflora).
Natals_n. pl._ One's birth, or the circumstances attending it.
Natant_a._ Floating in water, as the leaves of water lilies, or submersed, as those of many aquatic plants._ Placed horizontally across the field, as if swimmimg toward the dexter side; said of all sorts of fishes except the flying fish.
Natantly_adv._ In a floating manner; swimmingly.
Natation_n._ The act of floating on the water; swimming.
Natatores_n. pl._ The swimming birds.
Natatorial_a._ Inclined or adapted to swim; swimming; as, natatorial birds.
Natatorious_a._ Adapted for swimming; -- said of the legs of certain insects.
Natatorium_n._ A swimming bath.
Natatory_a._ Adapted for swimming or floating; as, natatory organs.
Natch_n._ The rump of beef; esp., the lower and back part of the rump.
Natchez_n. pl._ A tribe of Indians who formerly lived near the site of the city of Natchez, Mississippi. In 1729 they were subdued by the French; the survivors joined the Creek Confederacy.
Natchnee_n._ An annual grass (Eleusine coracona), cultivated in India as a food plant.
Nates_n. pl._ The buttocks._ The two anterior of the four lobes on the dorsal side of the midbrain of most mammals; the anterior optic lobes._ The umbones of a bivalve shell.
Nath__ hath not.
Nathless_conj._ Nevertheless.
Nathmore_adv._ Not the more; never the more.
Naticas_pl. _ of Natica
NaticAe_pl. _ of Natica
Natica_n._ Any one of numerous species of marine gastropods belonging to Natica, Lunatia, Neverita, and other allied genera (family Naticidae.) They burrow beneath the sand, or mud, and drill other shells.
Naticoid_a._ Like or belonging to Natica, or the family Naticidae.
Nation_n._ A part, or division, of the people of the earth, distinguished from the rest by common descent, language, or institutions; a race; a stock._ The body of inhabitants of a country, united under an independent government of their own._ Family; lineage._ One of the divisions of university students in a classification according to nativity, formerly common in Europe._ One of the four divisions (named from the parts of Scotland) in which students were classified according to their nativity._ A great number; a great deal; -- by way of emphasis; as, a nation of herbs.
National_a._ Of or pertaining to a nation; common to a whole people or race; public; general; as, a national government, language, dress, custom, calamity, etc._ Attached to one's own country or nation.
Nationalism_n._ The state of being national; national attachment; nationality._ An idiom, trait, or character peculiar to any nation._ National independence; the principles of the Nationalists.
Nationalist_n._ One who advocates national unity and independence; one of a party favoring Irish independence.
Nationalities_pl. _ of Nationality
Nationality_n._ The quality of being national, or strongly attached to one's own nation; patriotism._ The sum of the qualities which distinguish a nation; national character._ A race or people, as determined by common language and character, and not by political bias or divisions; a nation._ Existence as a distinct or individual nation; national unity and integrity._ The state or quality of belonging to or being connected with a nation or government by nativity, character, ownership, allegiance, etc.
Nationalization_n._ The act of nationalizing, or the state of being nationalized.
Nationalized_imp. & p. p._ of Nationalize
Nationalizing_p. pr. & vb. n._ of Nationalize
Nationalize_v. t._ To make national; to make a nation of; to endow with the character and habits of a nation, or the peculiar sentiments and attachment of citizens of a nation.
Nationally_adv._ In a national manner or way; as a nation.
Nationalness_n._ The quality or state of being national; nationality.
Native_a._ Arising by birth; having an origin; born._ Of or pertaining to one's birth; natal; belonging to the place or the circumstances in which one is born; -- opposed to foreign; as, native land, language, color, etc._ Born in the region in which one lives; as, a native inhabitant, race; grown or originating in the region where used or sold; not foreign or imported; as, native oysters, or strawberries._ Original; constituting the original substance of anything; as, native dust._ Conferred by birth; derived from origin; born with one; inherent; inborn; not acquired; as, native genius, cheerfulness, simplicity, rights, etc._ Naturally related; cognate; connected (with)._ Found in nature uncombined with other elements; as, native silver._ Found in nature; not artificial; as native sodium chloride.
Native_n._ One who, or that which, is born in a place or country referred to; a denizen by birth; an animal, a fruit, or vegetable, produced in a certain region; as, a native of France._ Any of the live stock found in a region, as distinguished from such as belong to pure and distinct imported breeds.
Natively_adv._ By natural or original condition; naturally; originally.
Nativeness_n._ The quality or state of being native.
Nativism_n._ The disposition to favor the native inhabitants of a country, in preference to immigrants from foreign countries._ The doctrine of innate ideas, or that the mind possesses forms of thought independent of sensation.
Nativist_n._ An advocate of nativism.
Nativistic_a._ Relating to nativism.
Nativies_pl. _ of Nativity
Nativity_n._ The coming into life or into the world; birth; also, the circumstances attending birth, as time, place, manner, etc._ A picture representing or symbolizing the early infancy of Christ. The simplest form is the babe in a rude cradle, and the heads of an ox and an ass to express the stable in which he was born._ A representation of the positions of the heavenly bodies as the moment of one's birth, supposed to indicate his future destinies; a horoscope.
Natka_a._ A species of shrike.
Natrium_n._ The technical name for sodium.
Natrolite_n._ A zeolite occuring in groups of glassy acicular crystals, and in masses which often have a radiated structure. It is a hydrous silicate of alumina and soda.
Natron_n._ Native sodium carbonate.
Natter_v. i._ To find fault; to be peevish.
Natterjack_n._ A European toad (Bufo calamita), having a yellow line along its back.
Natty_a._ Neat; tidy; spruce.
Natural_a._ Fixed or determined by nature; pertaining to the constitution of a thing; belonging to native character; according to nature; essential; characteristic; not artifical, foreign, assumed, put on, or acquired; as, the natural growth of animals or plants; the natural motion of a gravitating body; natural strength or disposition; the natural heat of the body; natural color._ Conformed to the order, laws, or actual facts, of nature; consonant to the methods of nature; according to the stated course of things, or in accordance with the laws which govern events, feelings, etc.; not exceptional or violent; legitimate; normal; regular; as, the natural consequence of crime; a natural death._ Having to do with existing system to things; dealing with, or derived from, the creation, or the world of matter and mind, as known by man; within the scope of human reason or experience; not supernatural; as, a natural law; natural science; history, theology._ Conformed to truth or reality_ Springing from true sentiment; not artifical or exaggerated; -- said of action, delivery, etc.; as, a natural gesture, tone, etc._ Resembling the object imitated; true to nature; according to the life; -- said of anything copied or imitated; as, a portrait is natural._ Having the character or sentiments properly belonging to one's position; not unnatural in feelings._ Connected by the ties of consanguinity._ Begotten without the sanction of law; born out of wedlock; illegitimate; bastard; as, a natural child._ Of or pertaining to the lower or animal nature, as contrasted with the higher or moral powers, or that which is spiritual; being in a state of nature; unregenerate._ Belonging to, to be taken in, or referred to, some system, in which the base is 1; -- said or certain functions or numbers; as, natural numbers, those commencing at 1; natural sines, cosines, etc., those taken in arcs whose radii are 1._ Produced by natural organs, as those of the human throat, in distinction from instrumental music._ Of or pertaining to a key which has neither a flat nor a sharp for its signature, as the key of C major._ Applied to an air or modulation of harmony which moves by easy and smooth transitions, digressing but little from the original key.
Natural_n._ A native; an aboriginal._ Natural gifts, impulses, etc._ One born without the usual powers of reason or understanding; an idiot._ A character [/] used to contradict, or to remove the effect of, a sharp or flat which has preceded it, and to restore the unaltered note.
Naturalism_n._ A state of nature; conformity to nature._ The doctrine of those who deny a supernatural agency in the miracles and revelations recorded in the Bible, and in spiritual influences; also, any system of philosophy which refers the phenomena of nature to a blind force or forces acting necessarily or according to fixed laws, excluding origination or direction by one intelligent will.
Naturalist_n._ One versed in natural science; a student of natural history, esp. of the natural history of animals._ One who holds or maintains the doctrine of naturalism in religion.
Naturalistic_a._ Belonging to the doctrines of naturalism._ Closely resembling nature; realistic.
Naturality_n._ Nature; naturalness.
Naturalization_n._ The act or process of naturalizing, esp. of investing an alien with the rights and privileges of a native or citizen; also, the state of being naturalized.
